school_name,standard_name,province,city,is_985,is_211,is_double_first_class,school_type,ownership,education_level,source
武汉体育学院,武汉体育学院,湖北,武汉市,0,0,0,体育,公办,本科,manual_seed
西湖大学,西湖大学,浙江,杭州市,0,0,0,理工,民办,本科,manual_seed
重庆交通大学,重庆交通大学,重庆,南岸区,0,0,0,理工,公办,本科,manual_seed
温州大学,温州大学,浙江,温州市,0,0,0,综合,公办,本科,manual_seed
上海海事大学,上海海事大学,上海,浦东新区,0,0,0,理工,公办,本科,manual_seed
北京工商大学,北京工商大学,北京,海淀区,0,0,0,综合,公办,本科,manual_seed
宁夏大学,宁夏大学,宁夏,银川市,1,0,1,综合,公办,本科,manual_seed
内蒙古农业大学,内蒙古农业大学,内蒙古,呼和浩特市,0,0,0,农林,公办,本科,manual_seed
上海海洋大学,上海海洋大学,上海,浦东新区,0,0,1,农林,公办,本科,manual_seed
西南石油大学,西南石油大学,四川,成都市,0,0,1,理工,公办,本科,manual_seed
辽宁工程技术大学,辽宁工程技术大学,辽宁,阜新市,0,0,0,理工,公办,本科,manual_seed
长江大学,长江大学,湖北,荆州市,0,0,0,综合,公办,本科,manual_seed
北京舞蹈学院,北京舞蹈学院,北京,海淀区,0,0,0,艺术,公办,本科,manual_seed
南京艺术学院,南京艺术学院,江苏,南京,0,0,0,艺术,公办,本科,manual_seed
香港教育大学,香港教育大学,香港,香港,0,0,0,综合,公办,本科,manual_seed
湖南科技大学,湖南科技大学,湖南,湘潭市,0,0,0,综合,公办,本科,manual_seed
兰州理工大学,兰州理工大学,甘肃,兰州市,0,0,0,理工,公办,本科,manual_seed
河南工业大学,河南工业大学,河南,郑州市,0,0,0,理工,公办,本科,manual_seed
山东理工大学,山东理工大学,山东,淄博市,0,0,0,理工,公办,本科,manual_seed
桂林电子科技大学,桂林电子科技大学,广西,桂林市,0,0,0,理工,公办,本科,manual_seed
天津财经大学,天津财经大学,天津,河西区,0,0,0,财经,公办,本科,manual_seed
东北石油大学,东北石油大学,黑龙江,大庆市,0,0,0,理工,公办,本科,manual_seed
东北石油大学秦皇岛分校,东北石油大学秦皇岛分校,河北,秦皇岛,0,0,0,理工,公办,本科,manual_seed
沈阳工业大学,沈阳工业大学,辽宁,沈阳市,0,0,0,理工,公办,本科,manual_seed
成都中医药大学,成都中医药大学,四川,成都市,0,0,1,医药,公办,本科,manual_seed
三峡大学,三峡大学,湖北,宜昌市,0,0,0,综合,公办,本科,manual_seed
曲阜师范大学,曲阜师范大学,山东,济宁市,0,0,0,师范,公办,本科,manual_seed
大连医科大学,大连医科大学,辽宁,大连市,0,0,0,医药,公办,本科,manual_seed
湖北工业大学,湖北工业大学,湖北,武汉市,0,0,0,理工,公办,本科,manual_seed
吉林农业大学,吉林农业大学,吉林,长春市,0,0,0,农林,公办,本科,manual_seed
重庆师范大学,重庆师范大学,重庆,沙坪坝区,0,0,0,综合,公办,本科,manual_seed
安徽农业大学,安徽农业大学,安徽,合肥市,0,0,0,农林,公办,本科,manual_seed
陕西科技大学,陕西科技大学,陕西,西安市,0,0,0,理工,公办,本科,manual_seed
西安科技大学,西安科技大学,陕西,西安市,0,0,0,理工,公办,本科,manual_seed
安徽工业大学,安徽工业大学,安徽,马鞍山市,0,0,0,理工,公办,本科,manual_seed
安徽医科大学,安徽医科大学,安徽,合肥市,0,0,0,医药,公办,本科,manual_seed
东莞理工学院,东莞理工学院,广东,东莞市,0,0,0,理工,公办,本科,manual_seed
广西民族大学,广西民族大学,广西,南宁市,0,0,0,民族,公办,本科,manual_seed
河北医科大学,河北医科大学,河北,石家庄,0,0,0,医药,公办,本科,manual_seed
军事经济学院,军事经济学院,重庆,沙坪坝区,0,0,0,军事,公办,本科,manual_seed
陆军勤务学院,陆军勤务学院,重庆,沙坪坝区,0,0,0,军事,公办,本科,manual_seed
中国人民解放军陆军勤务学院,中国人民解放军陆军勤务学院,重庆,沙坪坝区,0,0,0,军事,公办,本科,manual_seed
安徽理工大学,安徽理工大学,安徽,淮南市,0,0,0,理工,公办,本科,manual_seed
黑龙江中医药大学,黑龙江中医药大学,黑龙江,哈尔滨市,0,0,0,医药,公办,本科,manual_seed
烟台大学,烟台大学,山东,烟台市,0,0,0,综合,公办,本科,manual_seed
江西理工大学,江西理工大学,江西,赣州市,0,0,0,理工,公办,本科,manual_seed
江西农业大学,江西农业大学,江西,南昌市,0,0,0,农林,公办,本科,manual_seed
上海对外经贸大学,上海对外经贸大学,上海,松江区,0,0,0,财经 语言,公办,本科,manual_seed
西北民族大学,西北民族大学,甘肃,兰州市,0,0,0,综合,公办,本科,manual_seed
中南林业科技大学,中南林业科技大学,湖南,长沙市,0,0,0,农林,公办,本科,manual_seed
贵州师范大学,贵州师范大学,贵州,贵阳市,0,0,0,师范,公办,本科,manual_seed
华东交通大学,华东交通大学,江西,南昌市,0,0,0,理工,公办,本科,manual_seed
集美大学,集美大学,福建,厦门市,0,0,0,综合,公办,本科,manual_seed
南通大学,南通大学,江苏,南通,0,0,0,综合,公办,本科,manual_seed
内蒙古师范大学,内蒙古师范大学,内蒙古,呼和浩特市,0,0,0,师范,公办,本科,manual_seed
山东财经大学,山东财经大学,山东,济南市,0,0,0,财经,公办,本科,manual_seed
武汉纺织大学,武汉纺织大学,湖北,武汉市,0,0,0,理工,公办,本科,manual_seed
西藏大学,西藏大学,西藏,拉萨市,1,0,1,综合,公办,本科,manual_seed
广州医科大学,广州医科大学,广东,广州市,0,0,0,医药,公办,本科,manual_seed
南昌航空大学,南昌航空大学,江西,南昌市,0,0,0,理工,公办,本科,manual_seed
青岛理工大学,青岛理工大学,山东,青岛市,0,0,0,理工,公办,本科,manual_seed
青岛理工大学(临沂校区),青岛理工大学(临沂校区),山东,临沂市,0,0,0,理工,公办,本科,manual_seed
广西医科大学,广西医科大学,广西,南宁市,0,0,0,医药,公办,本科,manual_seed
安徽财经大学,安徽财经大学,安徽,蚌埠市,0,0,0,财经,公办,本科,manual_seed
北华大学,北华大学,吉林,吉林市,0,0,0,综合,公办,本科,manual_seed
大连工业大学,大连工业大学,辽宁,大连市,0,0,0,理工,公办,本科,manual_seed
河北科技大学,河北科技大学,河北,石家庄,0,0,0,理工,公办,本科,manual_seed
西南科技大学,西南科技大学,四川,绵阳市,0,0,0,理工,公办,本科,manual_seed
新疆师范大学,新疆师范大学,新疆,乌鲁木齐市,0,0,0,师范,公办,本科,manual_seed
新疆医科大学,新疆医科大学,新疆,乌鲁木齐市,0,0,0,医药,公办,本科,manual_seed
上海体育学院,上海体育学院,上海,杨浦区,0,0,1,体育,公办,本科,manual_seed
新疆农业大学,新疆农业大学,新疆,乌鲁木齐市,0,0,0,农林,公办,本科,manual_seed
沈阳建筑大学,沈阳建筑大学,辽宁,沈阳市,0,0,0,理工,公办,本科,manual_seed
沈阳药科大学,沈阳药科大学,辽宁,沈阳市,0,0,0,医药,公办,本科,manual_seed
长春工业大学,长春工业大学,吉林,长春市,0,0,0,理工,公办,本科,manual_seed
海军潜艇学院,海军潜艇学院,山东,青岛市,0,0,0,军事,公办,本科,manual_seed
石家庄铁道大学,石家庄铁道大学,河北,石家庄,0,0,0,理工,公办,本科,manual_seed
浙江农林大学,浙江农林大学,浙江,杭州市,0,0,0,农林,公办,本科,manual_seed
中国人民解放军海军潜艇学院,中国人民解放军海军潜艇学院,山东,青岛市,0,0,0,军事,公办,本科,manual_seed
重庆工商大学,重庆工商大学,重庆,南岸区,0,0,0,财经,公办,本科,manual_seed
哈尔滨商业大学,哈尔滨商业大学,黑龙江,哈尔滨市,0,0,0,财经,公办,本科,manual_seed
景德镇陶瓷大学,景德镇陶瓷大学,江西,景德镇,0,0,0,理工,公办,本科,manual_seed
桂林理工大学,桂林理工大学,广西,桂林市,0,0,0,理工,公办,本科,manual_seed
上海工程技术大学,上海工程技术大学,上海,松江区,0,0,0,理工,公办,本科,manual_seed
天津外国语大学,天津外国语大学,天津,河西区,0,0,0,语言,公办,本科,manual_seed
浙江海洋大学,浙江海洋大学,浙江,舟山市,0,0,0,综合 其他,公办,本科,manual_seed
海南师范大学,海南师范大学,海南,海口市,0,0,0,师范,公办,本科,manual_seed
吉林体育学院,吉林体育学院,吉林,长春市,0,0,0,体育,公办,本科,manual_seed
南华大学,南华大学,湖南,衡阳市,0,0,0,综合,公办,本科,manual_seed
内蒙古工业大学,内蒙古工业大学,内蒙古,呼和浩特市,0,0,0,理工,公办,本科,manual_seed
浙江财经大学,浙江财经大学,浙江,杭州市,0,0,0,财经,公办,本科,manual_seed
鲁东大学,鲁东大学,山东,烟台市,0,0,0,综合,公办,本科,manual_seed
南方科技大学,南方科技大学,广东,深圳市,0,0,0,理工,公办,本科,manual_seed
首都体育学院,首都体育学院,北京,海淀区,0,0,0,体育,公办,本科,manual_seed
沈阳师范大学,沈阳师范大学,辽宁,沈阳市,0,0,0,综合 师范,公办,本科,manual_seed
北京建筑大学,北京建筑大学,北京,大兴区,0,0,0,理工,公办,本科,manual_seed
甘肃农业大学,甘肃农业大学,甘肃,兰州市,0,0,0,农林,公办,本科,manual_seed
四川音乐学院,四川音乐学院,四川,成都市,0,0,0,艺术,公办,本科,manual_seed
天津体育学院,天津体育学院,天津,静海区,0,0,0,体育,公办,本科,manual_seed
宁夏医科大学,宁夏医科大学,宁夏,银川市,0,0,0,医药,公办,本科,manual_seed
中国民航大学,中国民航大学,天津,东丽区,0,0,0,理工,公办,本科,manual_seed
东华理工大学,东华理工大学,江西,南昌市,0,0,0,理工,公办,本科,manual_seed
吉林师范大学,吉林师范大学,吉林,四平市,0,0,0,师范,公办,本科,manual_seed
内蒙古科技大学,内蒙古科技大学,内蒙古,包头市,0,0,0,综合,公办,本科,manual_seed
山西师范大学,山西师范大学,山西,临汾市,0,0,0,师范,公办,本科,manual_seed
南京财经大学,南京财经大学,江苏,南京,0,0,0,财经,公办,本科,manual_seed
云南财经大学,云南财经大学,云南,昆明市,0,0,0,财经,公办,本科,manual_seed
福建医科大学,福建医科大学,福建,福州市,0,0,0,医药,公办,本科,manual_seed
江苏科技大学,江苏科技大学,江苏,镇江,0,0,0,理工,公办,本科,manual_seed
沈阳航空航天大学,沈阳航空航天大学,辽宁,沈阳市,0,0,0,理工,公办,本科,manual_seed
西北政法大学,西北政法大学,陕西,西安市,0,0,0,政法,公办,本科,manual_seed
青海大学,青海大学,青海,西宁市,1,0,1,综合,公办,本科,manual_seed
安徽建筑大学,安徽建筑大学,安徽,合肥市,0,0,0,理工,公办,本科,manual_seed
河南中医药大学,河南中医药大学,河南,郑州市,0,0,0,医药,公办,本科,manual_seed
华北理工大学,华北理工大学,河北,唐山市,0,0,0,理工,公办,本科,manual_seed
北京信息科技大学,北京信息科技大学,北京,海淀区,0,0,0,理工,公办,本科,manual_seed
湖南中医药大学,湖南中医药大学,湖南,长沙市,0,0,0,医药,公办,本科,manual_seed
山西财经大学,山西财经大学,山西,太原市,0,0,0,财经,公办,本科,manual_seed
西安石油大学,西安石油大学,陕西,西安市,0,0,0,理工,公办,本科,manual_seed
浙江中医药大学,浙江中医药大学,浙江,杭州市,0,0,0,医药,公办,本科,manual_seed
北京工业大学北京-都柏林国际学院,北京工业大学北京-都柏林国际学院,北京,朝阳区,0,0,0,其他,公办,本科,manual_seed
解放军信息工程大学,解放军信息工程大学,河南,郑州市,0,0,0,军事,公办,本科,manual_seed
陆军装甲兵学院,陆军装甲兵学院,北京,丰台区,0,0,0,军事,公办,本科,manual_seed
天津美术学院,天津美术学院,天津,河北区,0,0,0,艺术,公办,本科,manual_seed
香港公开大学,香港公开大学,香港,香港,0,0,0,综合,公办,本科,manual_seed
战略支援部队航天工程大学,战略支援部队航天工程大学,北京,怀柔区,0,0,0,军事,公办,本科,manual_seed
战略支援部队信息工程大学,战略支援部队信息工程大学,河南,郑州市,0,0,0,军事,公办,本科,manual_seed
中国人民解放军陆军装甲兵学院,中国人民解放军陆军装甲兵学院,北京,丰台区,0,0,0,军事,公办,本科,manual_seed
中国人民解放军外国语学院,中国人民解放军外国语学院,河南,郑州市,0,0,0,军事,公办,本科,manual_seed
中国人民解放军信息工程大学,中国人民解放军信息工程大学,河南,郑州市,0,0,0,军事,公办,本科,manual_seed
中国人民解放军战略支援部队航天工程大学,中国人民解放军战略支援部队航天工程大学,北京,怀柔区,0,0,0,军事,公办,本科,manual_seed
中国人民解放军战略支援部队信息工程大学,中国人民解放军战略支援部队信息工程大学,河南,郑州市,0,0,0,军事,公办,本科,manual_seed
装备学院,装备学院,北京,怀柔区,0,0,0,军事,公办,本科,manual_seed
聊城大学,聊城大学,山东,聊城市,0,0,0,综合,公办,本科,manual_seed
武汉轻工大学,武汉轻工大学,湖北,武汉市,0,0,0,理工,公办,本科,manual_seed
星海音乐学院,星海音乐学院,广东,广州市,0,0,0,艺术,公办,本科,manual_seed
大连交通大学,大连交通大学,辽宁,大连市,0,0,0,理工,公办,本科,manual_seed
齐齐哈尔大学,齐齐哈尔大学,黑龙江,齐齐哈尔市,0,0,0,综合,公办,本科,manual_seed
山东建筑大学,山东建筑大学,山东,济南市,0,0,0,理工,公办,本科,manual_seed
北京联合大学,北京联合大学,北京,朝阳区,0,0,0,综合,公办,本科,manual_seed
山东中医药大学,山东中医药大学,山东,济南市,0,0,0,医药,公办,本科,manual_seed
武警特种警察学院,武警特种警察学院,北京,朝阳区,0,0,0,军事,公办,本科,manual_seed
中国人民武装警察部队特种警察学院,中国人民武装警察部队特种警察学院,北京,朝阳区,0,0,0,军事,公办,本科,manual_seed
武汉工程大学,武汉工程大学,湖北,武汉市,0,0,0,理工,公办,本科,manual_seed
浙江科技学院,浙江科技学院,浙江,杭州市,0,0,0,理工,公办,本科,manual_seed
北方工业大学,北方工业大学,北京,石景山区,0,0,0,理工,公办,本科,manual_seed
河北经贸大学,河北经贸大学,河北,石家庄,0,0,0,财经,公办,本科,manual_seed
成都体育学院,成都体育学院,四川,成都市,0,0,0,体育,公办,本科,manual_seed
华北水利水电大学,华北水利水电大学,河南,郑州市,0,0,0,理工,公办,本科,manual_seed
郑州轻工业大学,郑州轻工业大学,河南,郑州市,0,0,0,理工,公办,本科,manual_seed
郑州轻工业学院,郑州轻工业学院,河南,郑州市,0,0,0,理工,公办,本科,manual_seed
渤海大学,渤海大学,辽宁,锦州市,0,0,0,综合,公办,本科,manual_seed
常州大学,常州大学,江苏,常州,0,0,0,理工,公办,本科,manual_seed
江西中医药大学,江西中医药大学,江西,南昌市,0,0,0,医药,公办,本科,manual_seed
山西农业大学,山西农业大学,山西,晋中市,0,0,0,农林,公办,本科,manual_seed
西华大学,西华大学,四川,成都市,0,0,0,综合,公办,本科,manual_seed
重庆理工大学,重庆理工大学,重庆,巴南区,0,0,0,理工,公办,本科,manual_seed
陆军特种作战学院,陆军特种作战学院,广西,桂林市,0,0,0,军事,公办,本科,manual_seed
天津音乐学院,天津音乐学院,天津,河东区,0,0,0,艺术,公办,本科,manual_seed
